#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 110   9
# Band-Index    1
   1.14883      1.092970
   1.20627      1.154464
   1.26371      1.332702
   1.32115      1.612267
   1.37859      1.974594
   1.43603      2.402654
   1.49347      2.882299
   1.55092      3.401388
   1.60836      3.946082
   1.66580      4.483912
   1.72324      4.811524
   1.72324      4.811524
   1.77740      4.606980
   1.83155      4.387904
   1.88571      4.184006
   1.93986      4.005236
   1.99402      3.856404
   2.04818      3.740868
   2.10233      3.660860
   2.15649      3.462711
   2.21065      3.253626
   2.26480      3.029998
   2.31896      2.779285
   2.37311      2.500136
   2.42727      2.220948
   2.48143      2.003555
   2.53558      1.919726
   2.53558      1.919726
   2.59086      1.926537
   2.64613      1.946961
   2.70140      1.980861
   2.75667      2.028049
   2.81195      2.088300
   2.86722      2.161159
   2.92249      2.245988
   2.97777      2.341844
   3.03304      2.447435
   3.08831      2.560799
   3.14358      2.679204
   3.19886      2.798752
   3.25413      2.913850
   3.30940      3.015926
   3.36468      3.092166
   3.41995      3.123846
   3.47522      3.102110
   3.53050      3.077291
   3.53050      3.077291
   3.58347      3.087727
   3.63645      3.119019
   3.68943      3.171130
   3.74241      3.243994
   3.79539      3.337521
   3.84837      3.451571
   3.90135      3.538635
   3.95433      3.571254
   4.00731      3.584119
   4.06028      3.569322
   4.11326      3.520324
   4.16624      3.434319
   4.21922      3.313345
   4.27220      3.163778
   4.32518      2.993592
   4.37816      2.810807
   4.43114      2.622444
   4.48412      2.434077
   4.53709      2.250118
   4.59007      2.073932
   4.64305      1.907995
   4.69603      1.754485
   4.74901      1.614824
   4.74901      1.614824
   4.80243      1.751701
   4.85586      2.031218
   4.90928      2.426949
   4.96271      2.909648
   5.01614      3.451729
   5.06956      4.016211
   5.12299      4.363073
   5.17641      3.851317
   5.22984      3.358196
   5.28326      2.890961
   5.33669      2.456570
   5.39011      2.062990
   5.44354      1.719812
   5.49696      1.438569
   5.55039      1.232518
   5.60381      1.114349
   5.65724      1.092970
 
# Band-Index    6
   5.65724      1.092974
   5.60381      1.170223
   5.55039      1.340075
   5.49696      1.591261
   5.44354      1.910651
   5.39011      2.286055
   5.33669      2.706995
   5.28326      3.164215
   5.22984      3.646956
   5.17641      4.128980
   5.12299      4.411467
   5.06956      4.882752
   5.01614      5.381822
   4.96271      5.722551
   4.90928      5.628662
   4.85586      5.332497
   4.80243      5.008411
   4.74901      4.689533
   4.74901      4.689533
   4.69603      5.388682
   4.64305      6.079736
   4.59007      6.663490
   4.53709      6.711712
   4.48412      6.351568
   4.43114      6.008072
   4.37816      5.681882
   4.32518      5.373463
   4.27220      5.083188
   4.21922      4.811443
   4.16624      4.558484
   4.11326      4.324729
   4.06028      4.110340
   4.00731      3.915650
   3.95433      3.740803
   3.90135      3.586063
   3.84837      3.493306
   3.79539      3.418075
   3.74241      3.302455
   3.68943      3.207933
   3.63645      3.136927
   3.58347      3.092474
   3.53050      3.077294
   3.53050      3.077294
   3.47522      3.103326
   3.41995      3.178409
   3.36468      3.294162
   3.30940      3.438448
   3.25413      3.596842
   3.19886      3.753708
   3.14358      3.893545
   3.08831      4.002916
   3.03304      4.074024
   2.97777      4.106316
   2.92249      4.105808
   2.86722      4.082165
   2.81195      4.045579
   2.75667      4.004881
   2.70140      3.966762
   2.64613      3.936455
   2.59086      3.916995
   2.53558      3.910327
   2.53558      3.910327
   2.48143      3.890510
   2.42727      3.837381
   2.37311      3.766071
   2.31896      3.694920
   2.26480      3.639701
   2.21065      3.611905
   2.15649      3.617981
   2.10233      3.668743
   2.04818      3.879043
   1.99402      4.097352
   1.93986      4.324134
   1.88571      4.554996
   1.83155      4.771187
   1.77740      4.897286
   1.72324      4.811534
   1.72324      4.811534
   1.66580      4.483917
   1.60836      3.946084
   1.55092      3.401391
   1.49347      2.882301
   1.43603      2.402657
   1.37859      1.974597
   1.32115      1.612270
   1.26371      1.332706
   1.20627      1.154468
   1.14883      1.092974
   1.14883      1.092974
   1.09412      1.198935
   1.03941      1.333832
   0.98471      1.498209
   0.93000      1.692518
   0.87530      1.917011
   0.82059      2.171663
   0.76588      2.455758
   0.71118      2.768617
   0.65647      3.107473
   0.60177      3.468556
   0.54706      3.844850
   0.49235      4.223184
   0.43765      4.577522
   0.38294      4.854893
   0.32824      4.540531
   0.27353      4.165058
   0.21882      3.821880
   0.16412      3.523438
   0.10941      3.286542
   0.05471      3.131590
   0.00000      3.077294
 
# Band-Index    7
   0.00000      3.077300
   0.05471      3.131593
   0.10941      3.286546
   0.16412      3.523441
   0.21882      3.821883
   0.27353      4.165060
   0.32824      4.540533
   0.38294      4.939992
   0.43765      5.356894
   0.49235      5.787102
   0.54706      6.227632
   0.60177      6.675900
   0.65647      7.130496
   0.71118      7.590259
   0.76588      8.054468
   0.82059      8.522688
   0.87530      8.994172
   0.93000      9.467863
   0.98471      9.941194
   1.03941     10.406736
   1.09412     10.834768
   1.14883     11.066232
   1.14883     11.066232
   1.20627     10.953106
   1.26371     10.570641
   1.32115      9.988911
   1.37859      9.328586
   1.43603      8.643345
   1.49347      7.954985
   1.55092      7.275850
   1.60836      6.618219
   1.66580      6.013174
   1.72324      5.663169
   1.72324      5.663169
